task,epoch,loss_type,pos_mean,neg_mean,gap,violation_pct,ant_loss,nll,ant_loss_w,total,batches,run_idx
3,95,contrast,0.816715296803653,-0.05536780821917808,0.8720826484018265,0.5,46.31296803652968,0.7984458904109588,1.4474892694063928,2.2459404109589043,438,464
3,95,kd,0.7818901826484018,-0.044661643835616445,0.8265511415525114,0.5,46.48191780821918,0.9407089041095891,1.448603881278539,2.3893098173515983,438,264
3,96,contrast,0.8133527397260274,-0.0552310502283105,0.8685826484018265,0.5,46.6386301369863,0.8156493150684931,1.448046118721461,2.2636952054794524,438,465
3,96,kd,0.7783369863013699,-0.045035616438356164,0.8233728310502283,0.5,46.08680365296804,0.9613262557077625,1.4481737442922376,2.409501141552511,438,265
3,97,contrast,0.8109710045662101,-0.05439634703196347,0.8653714611872145,0.5,46.61376712328767,0.8237547945205479,1.4479997716894977,2.271757077625571,438,466
3,97,kd,0.7750308219178083,-0.04402260273972603,0.8190531963470319,0.5,46.449155251141555,0.9674582191780822,1.4485522831050228,2.4160121004566206,438,266
3,98,contrast,0.8139666666666667,-0.05494794520547945,0.8689109589041096,0.5,46.79607305936073,0.8117748858447488,1.448354109589041,2.260128082191781,438,467
3,98,kd,0.7803575342465754,-0.04483995433789954,0.8252002283105023,0.5,46.248926940639265,0.9528760273972602,1.4483340182648403,2.4012082191780824,438,267
3,99,contrast,0.8206703196347032,-0.055607762557077625,0.87627899543379,0.5,46.836301369863016,0.7844488584474886,1.4481043378995433,2.2325481735159816,438,468
3,99,kd,0.7856353881278538,-0.045504794520547946,0.8311442922374429,0.5,46.71223744292237,0.9265920091324201,1.4489203196347034,2.3755121004566213,438,268
3,100,contrast,0.8181203196347032,-0.05508858447488585,0.8732084474885845,0.5,46.53034246575343,0.7932831050228311,1.4481079908675798,2.2413915525114154,438,469
3,100,kd,0.7833525114155252,-0.0439351598173516,0.8272867579908676,0.5,46.19910958904109,0.9387490867579908,1.4483511415525114,2.387100913242009,438,269
3,101,contrast,0.8167833333333333,-0.05535433789954338,0.8721390410958904,0.5,46.644360730593604,0.7992664383561644,1.4479894977168948,2.24725502283105,438,470
3,101,kd,0.779825799086758,-0.044419178082191785,0.8242424657534246,0.5,46.68237442922375,0.9469057077625571,1.4485828767123288,2.3954885844748857,438,270
3,102,contrast,0.8180915525114155,-0.05534109589041096,0.8734365296803653,0.5,46.63043378995434,0.7985356164383561,1.4480771689497716,2.246612328767123,438,471
3,102,kd,0.7818997716894978,-0.04499292237442923,0.8268979452054795,0.5,46.3472602739726,0.9435938356164384,1.4484404109589042,2.3920324200913243,438,271
3,103,contrast,0.8160075342465754,-0.05538036529680365,0.8713853881278539,0.5,46.99458904109589,0.8002100456621005,1.448674200913242,2.248884703196347,438,472
3,103,kd,0.7795680365296804,-0.04451187214611872,0.8240801369863013,0.5,46.47805936073059,0.9491689497716895,1.4487995433789955,2.3979675799086757,438,272
3,104,contrast,0.8234723744292237,-0.05546780821917808,0.8789431506849316,0.5,47.41801369863014,0.7751180365296805,1.4489598173515983,2.224075799086758,438,473
3,104,kd,0.7881178082191781,-0.04438995433789954,0.832508904109589,0.5,46.80890410958904,0.9213545662100456,1.4489511415525114,2.3703075342465754,438,273
3,105,contrast,0.8202924657534246,-0.0556162100456621,0.8759061643835617,0.5,47.385958904109586,0.784225799086758,1.4486993150684933,2.2329239726027397,438,474
3,105,kd,0.7819130136986301,-0.045423972602739726,0.8273372146118722,0.5,47.00235159817351,0.9339022831050228,1.449164383561644,2.383069406392694,438,274
3,106,contrast,0.8216776255707762,-0.055212100456621005,0.8768917808219178,0.5,47.33303652968036,0.7795004566210045,1.4489744292237443,2.2284730593607307,438,475
3,106,kd,0.7846582191780822,-0.04481369863013698,0.8294723744292237,0.5,46.58178082191781,0.9296002283105023,1.448673287671233,2.3782746575342464,438,275
3,107,contrast,0.8179454337899544,-0.05515570776255708,0.8730990867579909,0.5,46.9587899543379,0.7948196347031963,1.4485527397260274,2.243375799086758,438,476
3,107,kd,0.7804552511415526,-0.045181278538812784,0.8256351598173516,0.5,46.643036529680366,0.9407431506849315,1.4487892694063926,2.389530821917808,438,276
3,108,contrast,0.8185566210045663,-0.05515479452054795,0.8737125570776256,0.5,47.261963470319635,0.7894054794520547,1.4488787671232874,2.238284931506849,438,477
3,108,kd,0.782032191780822,-0.044090182648401824,0.8261203196347032,0.5,46.48849315068493,0.9433255707762557,1.4486856164383564,2.392012100456621,438,277
3,109,contrast,0.8183426940639269,-0.055463926940639265,0.873807305936073,0.5,47.72079908675799,0.7864787671232877,1.4493780821917808,2.2358577625570777,438,478
3,109,kd,0.7812461187214612,-0.04486187214611872,0.8261118721461187,0.5,46.9972602739726,0.9368566210045662,1.4493328767123288,2.3861922374429225,438,278
3,110,contrast,0.8210248858447489,-0.055550228310502284,0.8765764840182648,0.5,47.12237442922374,0.7816616438356164,1.4486086757990866,2.230274200913242,438,479
3,110,kd,0.7843070776255707,-0.04533744292237443,0.8296481735159817,0.5,46.528105022831056,0.9298351598173517,1.448691095890411,2.3785260273972604,438,279
3,111,contrast,0.8222657534246576,-0.054826484018264836,0.8770917808219179,0.5,47.553310502283104,0.7740890410958904,1.449021917808219,2.223111187214612,438,480
3,111,kd,0.7851974885844748,-0.04391324200913242,0.8291159817351599,0.5,46.96305936073059,0.9245052511415525,1.4490442922374431,2.3735479452054795,438,280
3,112,contrast,0.8219531963470319,-0.055652054794520546,0.8776036529680366,0.5,46.947534246575344,0.7799146118721461,1.4482253424657536,2.2281385844748858,438,481
3,112,kd,0.7832746575342465,-0.04495296803652968,0.8282235159817353,0.5,46.31194063926941,0.938751598173516,1.4483075342465754,2.3870545662100455,438,281
3,113,contrast,0.8199244292237442,-0.05490365296803653,0.8748317351598174,0.5,47.57888127853881,0.7807463470319634,1.4489684931506848,2.229712100456621,438,482
3,113,kd,0.782695205479452,-0.044827625570776256,0.8275269406392693,0.5,46.72148401826484,0.9352477168949772,1.4489981735159818,2.3842490867579906,438,282
3,114,contrast,0.8219698630136987,-0.055352511415525114,0.8773198630136986,0.5,46.77835616438356,0.7790586757990867,1.4479872146118722,2.2270456621004566,438,483
3,114,kd,0.7855872146118721,-0.045041324200913245,0.8306269406392693,0.5,46.26262557077625,0.9290436073059362,1.4484680365296803,2.3775127853881277,438,283
3,115,contrast,0.8175388127853881,-0.055146803652968035,0.8726858447488585,0.5,47.29780821917808,0.7984589041095891,1.44875799086758,2.2472198630136986,438,484
3,115,kd,0.7792917808219177,-0.0442458904109589,0.8235351598173516,0.5,46.56666666666667,0.9534075342465753,1.4488068493150685,2.4022171232876715,438,284
3,116,contrast,0.8189726027397259,-0.05502077625570776,0.8739956621004565,0.5,46.92319634703196,0.7930326484018265,1.4483335616438355,2.2413643835616437,438,485
3,116,kd,0.7792618721461188,-0.04471598173515982,0.8239789954337899,0.5,46.686050228310506,0.9466150684931506,1.4485696347031962,2.395185388127854,438,285
3,117,contrast,0.8220627853881278,-0.05487123287671233,0.8769321917808219,0.5,46.988242009132414,0.7803365296803653,1.4483545662100459,2.228691324200913,438,486
3,117,kd,0.7835321917808219,-0.04370365296803653,0.8272356164383562,0.5,46.556894977168945,0.9376881278538813,1.4488312785388129,2.38651598173516,438,286
3,118,contrast,0.8239796803652968,-0.05498538812785388,0.8789655251141553,0.5,46.98068493150685,0.7775276255707763,1.4482107305936072,2.225739497716895,438,487
3,118,kd,0.785986301369863,-0.043905707762557075,0.8298938356164384,0.5,46.5539497716895,0.9315294520547945,1.4484844748858448,2.3800164383561646,438,287
3,119,contrast,0.8242015981735159,-0.05500182648401827,0.8792054794520547,0.5,47.63826484018265,0.7700308219178083,1.449184703196347,2.219218721461187,438,488
3,119,kd,0.7863340182648403,-0.04415319634703196,0.8304872146118721,0.5,47.07260273972602,0.9230303652968037,1.4493618721461188,2.372389269406393,438,288
3,120,contrast,0.8202979452054795,-0.05510068493150685,0.8753984018264841,0.5,47.58780821917808,0.7810472602739726,1.4490810502283105,2.2301287671232877,438,489
3,120,kd,0.7818958904109589,-0.04441050228310502,0.8263038812785388,0.5,47.07070776255708,0.9341602739726027,1.4492415525114155,2.3834004566210045,438,289
3,121,contrast,0.8228632420091324,-0.05601278538812785,0.8788753424657535,0.5,47.57595890410959,0.769077397260274,1.4486915525114155,2.217771917808219,438,490
3,121,kd,0.7826091324200913,-0.044472831050228305,0.8270812785388127,0.5,46.86073059360731,0.9313986301369863,1.4486305936073058,2.380033789954338,438,290
3,122,contrast,0.8257401826484018,-0.05593447488584475,0.8816776255707762,0.5,47.39899543378995,0.7621223744292237,1.4489155251141552,2.2110367579908674,438,491
3,122,kd,0.7861728310502284,-0.04433196347031964,0.8305004566210046,0.5,46.59577625570776,0.9294232876712328,1.448588812785388,2.378012785388128,438,291
3,123,contrast,0.8315054794520549,-0.05639041095890411,0.8878942922374429,0.5,47.54897260273973,0.7375673515981735,1.4489691780821918,2.1865360730593606,438,492
3,123,kd,0.7909899543378995,-0.04449086757990867,0.8354796803652967,0.5,46.8283105022831,0.9082499999999999,1.4488538812785388,2.3571020547945203,438,292
3,124,contrast,0.8308630136986301,-0.05625296803652968,0.8871164383561644,0.5,47.812237442922374,0.7433102739726027,1.4491472602739726,2.1924586757990867,438,493
3,124,kd,0.7915374429223744,-0.044671004566210044,0.8362063926940639,0.5,46.69990867579909,0.9110251141552511,1.4487166666666667,2.359743607305936,438,293
3,125,contrast,0.832439497716895,-0.0564,0.8888401826484018,0.5,47.410867579908675,0.7396769406392694,1.448742694063927,2.188420091324201,438,494
3,125,kd,0.7943956621004565,-0.044472831050228305,0.8388664383561644,0.5,46.48595890410959,0.9037988584474886,1.448410502283105,2.3522100456621007,438,294
3,126,contrast,0.8319143835616438,-0.05639497716894977,0.8883116438356163,0.5,47.60146118721461,0.7392203196347032,1.4488376712328768,2.188063926940639,438,495
3,126,kd,0.7917100456621005,-0.04456643835616438,0.8362785388127855,0.5,46.571324200913246,0.9086310502283105,1.4484511415525114,2.357079452054794,438,295
3,127,contrast,0.8359977168949771,-0.05662579908675799,0.892625799086758,0.5,47.95641552511415,0.7273541095890411,1.4493408675799087,2.1766883561643837,438,496
3,127,kd,0.7955390410958905,-0.04470182648401826,0.8402381278538812,0.5,46.79853881278538,0.9003267123287672,1.4491502283105022,2.349479223744292,438,296
3,128,contrast,0.8326278538812785,-0.0561689497716895,0.8887970319634703,0.5,47.99340182648402,0.7380634703196347,1.4496520547945204,2.187715525114155,438,497
3,128,kd,0.7906840182648401,-0.0445,0.8351828767123287,0.5,46.461552511415526,0.9147237442922375,1.4484691780821917,2.363197488584475,438,297
3,129,contrast,0.8332837899543378,-0.056179908675799084,0.8894625570776257,0.5,47.671141552511415,0.7344146118721462,1.449177397260274,2.1835917808219176,438,498
3,129,kd,0.7913899543378996,-0.04404543378995433,0.8354340182648402,0.5,46.55945205479452,0.9123534246575342,1.4486143835616438,2.360964155251142,438,298
3,130,contrast,0.8335244292237444,-0.0568527397260274,0.8903764840182647,0.5,47.873082191780824,0.7299463470319635,1.4495945205479452,2.17953698630137,438,499
3,130,kd,0.7908472602739726,-0.04450662100456621,0.835353196347032,0.5,46.770639269406395,0.9096280821917808,1.4490753424657536,2.3587061643835616,438,299
3,131,contrast,0.834663698630137,-0.05660159817351598,0.891266894977169,0.5,48.37974885844749,0.7264143835616439,1.4498481735159818,2.176260273972603,438,500
3,131,kd,0.7921084474885844,-0.04526849315068493,0.8373762557077625,0.5,47.02675799086758,0.9021824200913241,1.449311415525114,2.3514906392694064,438,300
3,132,contrast,0.833625799086758,-0.05678881278538813,0.890413698630137,0.5,47.86299086757991,0.7295399543378995,1.4492956621004567,2.178838127853881,438,501
3,132,kd,0.7918995433789954,-0.04501461187214612,0.8369114155251142,0.5,46.75684931506849,0.907658904109589,1.448654109589041,2.356311415525114,438,301
3,133,contrast,0.8382324200913243,-0.05672100456621005,0.8949518264840183,0.5,47.84474885844749,0.7117851598173517,1.4495949771689498,2.1613767123287673,438,502
3,133,kd,0.7956721461187214,-0.04469269406392694,0.840362100456621,0.5,46.92203196347032,0.8917082191780822,1.449328310502283,2.3410337899543383,438,302
3,134,contrast,0.836025114155251,-0.0569054794520548,0.892929908675799,0.5,48.100159817351596,0.7253732876712329,1.4494737442922374,2.1748509132420093,438,503
3,134,kd,0.7941301369863014,-0.04532648401826484,0.8394570776255709,0.5,46.530433789954344,0.9025009132420091,1.448453196347032,2.3509570776255706,438,303
3,135,contrast,0.8354232876712329,-0.05667077625570776,0.892094292237443,0.5,47.653333333333336,0.7262143835616439,1.4488239726027397,2.175034931506849,438,504
3,135,kd,0.7951929223744293,-0.04475639269406393,0.8399504566210045,0.5,46.40584474885844,0.9007454337899543,1.4481045662100458,2.348851369863014,438,304
3,136,contrast,0.8371995433789954,-0.05682283105022831,0.894025799086758,0.5,47.946917808219176,0.7175591324200914,1.4497867579908676,2.1673399543378995,438,505
3,136,kd,0.7948666666666666,-0.04531689497716895,0.8401821917808219,0.5,46.87856164383562,0.8923372146118722,1.4491223744292236,2.3414600456621004,438,305
3,137,contrast,0.8354534246575342,-0.05675365296803653,0.8922066210045662,0.5,47.87831050228311,0.7239490867579909,1.4495630136986302,2.173512328767123,438,506
3,137,kd,0.7946463470319635,-0.04478493150684931,0.839429908675799,0.5,46.86114155251142,0.8954675799086759,1.4490198630136986,2.3444874429223748,438,306
3,138,contrast,0.8354751141552512,-0.056508219178082186,0.8919817351598174,0.5,48.08783105022831,0.7251970319634703,1.4495353881278537,2.1747376712328768,438,507
3,138,kd,0.7948611872146119,-0.0441337899543379,0.8389981735159817,0.5,47.37301369863014,0.9001235159817351,1.44968698630137,2.349809589041096,438,307
3,139,contrast,0.8357719178082192,-0.05650684931506849,0.8922769406392694,0.5,47.50570776255708,0.7250780821917808,1.4489205479452054,2.17400296803653,438,508
3,139,kd,0.7928034246575343,-0.04520159817351598,0.8380100456621005,0.5,46.58372146118722,0.9003299086757991,1.4485500000000002,2.3488828767123286,438,308
3,140,contrast,0.8326534246575342,-0.056474657534246575,0.8891228310502283,0.5,48.08538812785388,0.7346865296803654,1.449492694063927,2.184181735159817,438,509
3,140,kd,0.7907438356164384,-0.044998630136986295,0.8357410958904109,0.5,46.68472602739726,0.9107422374429224,1.4486536529680365,2.3593958904109593,438,309
3,141,contrast,0.8332659817351599,-0.05628744292237443,0.8895566210045662,0.5,47.887214611872146,0.7337961187214611,1.449105707762557,2.182903196347032,438,510
3,141,kd,0.7895155251141552,-0.04416780821917809,0.8336856164383561,0.5,47.281666666666666,0.91152899543379,1.4494730593607306,2.361005936073059,438,310
3,142,contrast,0.8366219178082192,-0.056766894977168955,0.8933865296803652,0.5,48.28342465753425,0.7184260273972602,1.449864611872146,2.1682917808219178,438,511
3,142,kd,0.7935997716894977,-0.04482785388127854,0.8384248858447488,0.5,47.136598173515985,0.8956506849315069,1.449333789954338,2.344989726027397,438,311
3,143,contrast,0.8385333333333334,-0.056953652968036526,0.8954883561643836,0.5,47.91237442922374,0.7143703196347032,1.449550913242009,2.1639198630136987,438,512
3,143,kd,0.794915296803653,-0.04528310502283105,0.8401997716894977,0.5,47.31773972602739,0.890016894977169,1.4493586757990868,2.3393726027397257,438,312
3,144,contrast,0.8340502283105024,-0.05645296803652968,0.8904997716894978,0.5,48.02319634703196,0.7323958904109589,1.4495299086757991,2.1819246575342466,438,513
3,144,kd,0.7936340182648401,-0.04333470319634703,0.8369673515981735,0.5,47.16888127853881,0.9079340182648401,1.4493824200913243,2.3573155251141555,438,313
3,145,contrast,0.8339228310502282,-0.056765753424657533,0.890686301369863,0.5,48.38876712328767,0.7307609589041096,1.4497808219178083,2.180538127853881,438,514
3,145,kd,0.7918899543378995,-0.04470068493150685,0.8365908675799087,0.5,47.56778538812785,0.9083264840182648,1.45025502283105,2.358574657534246,438,314
3,146,contrast,0.8349947488584476,-0.056898401826484014,0.8918940639269407,0.5,47.79406392694064,0.7295034246575341,1.4493116438356164,2.178811187214612,438,515
3,146,kd,0.791846803652968,-0.044671232876712326,0.8365212328767123,0.5,47.14504566210045,0.9060783105022832,1.4496689497716897,2.355745205479452,438,315
3,147,contrast,0.8389168949771689,-0.056673059360730596,0.8955922374429224,0.5,47.792054794520546,0.713145205479452,1.4492888127853882,2.162434703196347,438,516
3,147,kd,0.7961020547945206,-0.04475936073059361,0.8408607305936073,0.5,46.52344748858447,0.8899278538812786,1.448224200913242,2.338153196347032,438,316
3,148,contrast,0.8370326484018265,-0.0567513698630137,0.8937844748858448,0.5,48.34317351598174,0.7187086757990867,1.4498013698630137,2.168507077625571,438,517
3,148,kd,0.7907961187214612,-0.04610479452054794,0.8369020547945206,0.5,46.82817351598174,0.9036527397260273,1.448970091324201,2.3526216894977168,438,317
3,149,contrast,0.8375721461187214,-0.05667671232876712,0.8942488584474886,0.5,47.87168949771689,0.7181239726027397,1.449248401826484,2.1673744292237442,438,518
3,149,kd,0.796310502283105,-0.044432420091324205,0.8407410958904109,0.5,46.86349315068493,0.8965276255707763,1.4488063926940637,2.345333789954338,438,318
3,150,contrast,0.8366968036529681,-0.05617945205479452,0.8928817351598174,0.5,48.473310502283105,0.719057305936073,1.449999315068493,2.1690534246575344,438,519
3,150,kd,0.7936611872146119,-0.04442305936073059,0.8380837899543379,0.5,47.18073059360731,0.8994317351598173,1.4494703196347034,2.3488986301369863,438,319
3,151,contrast,0.8370689497716894,-0.057255707762557076,0.8943253424657533,0.5,48.05949771689498,0.7155502283105023,1.449462785388128,2.1650162100456622,438,520
3,151,kd,0.7940502283105022,-0.045746347031963466,0.8397972602739726,0.5,46.92342465753424,0.8956358447488585,1.448988584474886,2.3446214611872143,438,320
3,152,contrast,0.8360378995433789,-0.05655022831050228,0.8925885844748859,0.5,47.68844748858448,0.724037899543379,1.449039497716895,2.17307602739726,438,521
3,152,kd,0.7930931506849315,-0.044098630136986304,0.8371922374429224,0.5,46.760662100456614,0.9074792237442922,1.4486892694063926,2.3561673515981734,438,321
3,153,contrast,0.8393689497716895,-0.05680867579908676,0.8961776255707763,0.5,47.94324200913242,0.7109728310502282,1.4492607305936074,2.1602367579908677,438,522
3,153,kd,0.7965006849315068,-0.044453196347031966,0.8409529680365296,0.5,46.98504566210046,0.8907988584474885,1.4488102739726028,2.3396091324200916,438,322
3,154,contrast,0.840096803652968,-0.05680296803652968,0.8969050228310502,0.5,47.711141552511414,0.7097753424657534,1.44899200913242,2.158766210045662,438,523
3,154,kd,0.7968043378995433,-0.04468356164383562,0.8414872146118721,0.5,46.65004566210046,0.8869264840182648,1.4485057077625572,2.3354317351598173,438,323
3,155,contrast,0.8404867579908676,-0.05716643835616439,0.8976527397260274,0.5,48.148744292237446,0.7073317351598174,1.4500018264840184,2.157334931506849,438,524
3,155,kd,0.7971381278538813,-0.045581963470319634,0.8427242009132421,0.5,46.794748858447484,0.8865908675799087,1.4492762557077625,2.3358646118721462,438,324
3,156,contrast,0.8376230593607306,-0.056573287671232875,0.894196803652968,0.5,48.34388127853881,0.7183632420091324,1.4502737442922375,2.1686337899543378,438,525
3,156,kd,0.7951264840182648,-0.04427191780821918,0.8394047945205478,0.5,47.233812785388125,0.8990255707762557,1.4492865296803654,2.348312100456621,438,325
3,157,contrast,0.838592694063927,-0.05676004566210046,0.8953545662100457,0.5,48.219954337899544,0.7179506849315068,1.449760502283105,2.167710502283105,438,526
3,157,kd,0.7948399543378996,-0.04364657534246576,0.8384842465753425,0.5,46.843858447488586,0.9020472602739726,1.4490566210045661,2.351102739726027,438,326
3,158,contrast,0.8367568493150686,-0.05682968036529681,0.8935828767123287,0.5,48.06527397260274,0.7172794520547946,1.4494947488584475,2.1667755707762555,438,527
3,158,kd,0.7937310502283105,-0.0447472602739726,0.8384796803652967,0.5,46.65609589041096,0.8994118721461187,1.4485997716894978,2.348012100456621,438,327
3,159,contrast,0.8377481735159817,-0.056918949771689493,0.8946664383561644,0.5,48.06061643835616,0.7159977168949773,1.4494840182648403,2.1654851598173517,438,528
3,159,kd,0.7934865296803653,-0.04486255707762557,0.8383497716894978,0.5,46.82977168949771,0.8976052511415524,1.4487091324200911,2.346309817351598,438,328
3,160,contrast,0.8376689497716895,-0.056758447488584475,0.894425799086758,0.5,48.0946803652968,0.7167484018264839,1.4494705479452055,2.166218493150685,438,529
3,160,kd,0.7930166666666666,-0.04478013698630137,0.8377961187214612,0.5,47.14221461187215,0.8965497716894978,1.449279908675799,2.345826712328767,438,329
3,161,contrast,0.8391787671232876,-0.0568634703196347,0.8960401826484018,0.5,47.86753424657534,0.7104671232876713,1.4492646118721462,2.159727397260274,438,530
3,161,kd,0.7943477168949772,-0.045030821917808224,0.8393755707762557,0.5,46.68673515981735,0.898404794520548,1.4486194063926943,2.347021917808219,438,330
3,162,contrast,0.8399746575342466,-0.05696826484018265,0.8969401826484018,0.5,47.97570776255708,0.7119958904109589,1.4494098173515981,2.1614059360730593,438,531
3,162,kd,0.795848401826484,-0.04482351598173516,0.8406714611872146,0.5,46.97262557077625,0.8934228310502283,1.4490746575342466,2.342496575342466,438,331
3,163,contrast,0.8348785388127854,-0.056628310502283105,0.8915066210045661,0.5,48.03143835616439,0.7281762557077626,1.4497221461187215,2.1778970319634703,438,532
3,163,kd,0.7894913242009132,-0.04485616438356164,0.8343445205479453,0.5,46.73650684931507,0.915059589041096,1.448693607305936,2.3637554794520548,438,332
3,164,contrast,0.8377920091324201,-0.05671301369863013,0.8945045662100457,0.5,48.45577625570777,0.7127093607305935,1.4501182648401827,2.1628319634703197,438,533
3,164,kd,0.79252899543379,-0.04452420091324201,0.837051598173516,0.5,47.30796803652968,0.8966470319634703,1.449456392694064,2.3461011415525115,438,333
3,165,contrast,0.8382066210045662,-0.05696735159817351,0.8951748858447488,0.5,48.11013698630137,0.7152968036529681,1.449581506849315,2.164877397260274,438,534
3,165,kd,0.7953223744292237,-0.04497671232876712,0.8402984018264841,0.5,46.63246575342466,0.895856392694064,1.4485618721461186,2.34441598173516,438,334
3,166,contrast,0.8373376712328767,-0.05692442922374429,0.8942611872146119,0.5,47.93990867579909,0.7149424657534246,1.4496678082191783,2.1646098173515984,438,535
3,166,kd,0.7937340182648402,-0.04591187214611872,0.8396449771689498,0.5,46.444292237442916,0.8931705479452056,1.4486554794520548,2.3418271689497714,438,335
3,167,contrast,0.8374554794520548,-0.05673767123287671,0.8941906392694065,0.5,48.55872146118722,0.7153130136986301,1.4503029680365298,2.1656173515981734,438,536
3,167,kd,0.7942130136986301,-0.04477671232876713,0.8389931506849315,0.5,47.33522831050229,0.8967212328767122,1.44935799086758,2.34607899543379,438,336
3,168,contrast,0.8396440639269406,-0.05691643835616439,0.8965625570776256,0.5,48.14659817351598,0.7078536529680365,1.449808675799087,2.1576627853881276,438,537
3,168,kd,0.7947127853881278,-0.045317123287671235,0.8400349315068493,0.5,47.032762557077625,0.8938102739726027,1.4491634703196348,2.3429723744292237,438,337
3,169,contrast,0.8358269406392694,-0.05652260273972603,0.8923520547945205,0.5,48.03751141552512,0.7235036529680365,1.4497045662100456,2.173208219178082,438,538
3,169,kd,0.7915162100456621,-0.04462808219178082,0.83615,0.5,46.528173515981734,0.9122047945205479,1.4484995433789956,2.360705479452055,438,338
3,170,contrast,0.8413374429223744,-0.057104794520547945,0.8984447488584475,0.5,48.568561643835615,0.7022020547945206,1.4501550228310502,2.1523600456621006,438,539
3,170,kd,0.7960856164383562,-0.04478356164383562,0.8408682648401826,0.5,47.33680365296804,0.8874068493150684,1.4492662100456621,2.3366737442922374,438,339
4,1,contrast,0.7149540045766591,-0.035744851258581234,0.7506986270022883,0.5,43.53659038901602,1.2889524027459953,1.4442318077803202,2.7331837528604117,437,540
4,1,kd,0.693029061784897,-0.0426837528604119,0.7357146453089245,0.5,48.591853546910755,1.1938887871853547,1.4500258581235697,2.6439139588100686,437,340
4,2,contrast,0.731912814645309,-0.041015560640732265,0.7729247139588101,0.5,44.21629290617849,1.18495881006865,1.4450830663615561,2.6300391304347825,437,541
4,2,kd,0.7187947368421053,-0.04291945080091533,0.7617151029748284,0.5,48.23146453089245,1.1111990846681923,1.449358123569794,2.560553546910755,437,341
4,3,contrast,0.7448267734553776,-0.0429395881006865,0.7877675057208238,0.5,44.50588100686499,1.1247745995423342,1.4453759725400457,2.570150343249428,437,542
4,3,kd,0.728966361556064,-0.04282036613272311,0.7717826086956522,0.5,48.83025171624714,1.0697226544622425,1.4503237986270023,2.520042791762014,437,342
4,4,contrast,0.7504011441647597,-0.04566842105263158,0.7960684210526315,0.5,44.44528604118993,1.092896338672769,1.4453027459954233,2.5381986270022883,437,543
4,4,kd,0.7340446224256292,-0.04436681922196797,0.77840823798627,0.5,48.43425629290618,1.0572061784897024,1.449749656750572,2.5069578947368423,437,343
4,5,contrast,0.7508608695652174,-0.04387482837528604,0.7947393592677346,0.5,44.41526315789474,1.0971659038901602,1.4454469107551489,2.542612128146453,437,544
4,5,kd,0.7305773455377574,-0.04412173913043478,0.7746977116704805,0.5,48.51546910755148,1.0643441647597254,1.4500439359267736,2.5143890160183067,437,344
4,6,contrast,0.7560535469107551,-0.045699313501144166,0.8017521739130435,0.5,44.62448512585813,1.0724922196796338,1.4454894736842105,2.5179800915331807,437,545
4,6,kd,0.7366686498855834,-0.04412402745995423,0.7807940503432494,0.5,48.40684210526316,1.0472574370709382,1.4500798627002287,2.4973366132723114,437,345
4,7,contrast,0.7544260869565217,-0.044110068649885585,0.7985327231121281,0.5,44.815125858123565,1.0775489702517163,1.4455146453089245,2.523062013729977,437,546
4,7,kd,0.736766819221968,-0.04375858123569794,0.7805219679633867,0.5,48.4124942791762,1.0468389016018307,1.4500151029748285,2.496854691075515,437,346
4,8,contrast,0.7597336384439359,-0.04555881006864988,0.8052924485125859,0.5,45.08759725400457,1.0491892448512585,1.445957894736842,2.4951487414187645,437,547
4,8,kd,0.740378947368421,-0.04423569794050343,0.7846176201372997,0.5,48.69443935926774,1.029253546910755,1.4504933638443935,2.479750343249428,437,347
4,9,contrast,0.7535828375286041,-0.04499153318077803,0.798574828375286,0.5,44.85702517162471,1.0734013729977117,1.4457910755148742,2.5191924485125856,437,548
4,9,kd,0.7376473684210526,-0.043346224256292906,0.7809894736842105,0.5,48.38100686498856,1.048094965675057,1.4497814645308924,2.4978775743707096,437,348
4,10,contrast,0.7570141876430206,-0.04578489702517162,0.8027947368421052,0.5,44.95821510297483,1.062441418764302,1.4459970251716248,2.5084414187643023,437,549
4,10,kd,0.741262242562929,-0.043173913043478264,0.7844356979405035,0.5,48.479427917620136,1.0377123569794051,1.4502826086956522,2.487996567505721,437,349
4,11,contrast,0.7534732265446225,-0.04439221967963387,0.7978647597254005,0.5,45.00967963386728,1.0792530892448513,1.4457553775743708,2.5250027459954234,437,550
4,11,kd,0.7351803203661327,-0.04362013729977117,0.7788016018306636,0.5,48.95855835240275,1.0487883295194507,1.450479633867277,2.499267505720824,437,350
4,12,contrast,0.7647270022883295,-0.04604530892448513,0.8107727688787185,0.5,44.843707093821514,1.0335983981693364,1.4456054919908468,2.4792022883295193,437,551
4,12,kd,0.7433778032036614,-0.04512265446224256,0.7885,0.5,48.365812356979404,1.0181393592677346,1.4497551487414189,2.467890846681922,437,351
4,13,contrast,0.7544805491990847,-0.04554004576659039,0.8000196796338673,0.5,43.991235697940496,1.0793231121281464,1.4446608695652172,2.5239823798627,437,552
4,13,kd,0.7357347826086956,-0.04394782608695653,0.7796819221967963,0.5,47.959359267734555,1.051178947368421,1.4494677345537759,2.5006471395881005,437,352
4,14,contrast,0.760079176201373,-0.044353318077803204,0.8044343249427918,0.5,45.11558352402746,1.0461121281464532,1.4460693363844395,2.4921812356979407,437,553
4,14,kd,0.7417881006864989,-0.04310480549199085,0.7848938215102975,0.5,48.73643020594966,1.02766704805492,1.4501562929061784,2.4778203661327227,437,353
